Name;Bid;Ask
;0;40
;0;40
;0;40
;0;40
;0;40
;0;40
;0;40
;0;40
;0;40
;0;40
;0;40
;0;40
;0;40
;0;40
;0;40
;0;40
;0;40
;0;40
;0;40
;0;40
;0;40
;0;40
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
AAPL;31;80
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
AAPL;97;42
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
;0;42
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
AAPL;78;63
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;78;0
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
AAPL;63;98
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
AAPL;7;91
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;7;0
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
;0;91
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
AAPL;87;56
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;87;0
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
;0;56
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
AAPL;91;41
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;91;0
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
;0;41
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
AAPL;41;97
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;41;0
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
AAPL;84;35
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;84;0
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
;0;35
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
AAPL;63;97
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;63;0
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
;0;97
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
AAPL;73;84
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;73;0
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
;0;84
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
AAPL;56;45
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
;0;45
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
AAPL;58;15
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
;0;15
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
AAPL;15;31
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;15;0
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
;0;31
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
AAPL;31;14
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;31;0
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
AAPL;24;63
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;24;0
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
;0;63
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
AAPL;93;14
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;93;0
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
;0;14
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
AAPL;54;23
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;54;0
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
;0;23
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
AAPL;19;62
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
AAPL;50;16
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;50;0
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
;0;16
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
AAPL;8;29
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
AAPL;42;82
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;42;0
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
;0;82
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
AAPL;19;78
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;19;0
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
;0;78
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
AAPL;3;22
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;3;0
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
AAPL;35;16
AAPL;35;16
AAPL;35;16
AAPL;35;16
AAPL;35;16
AAPL;35;16
AAPL;35;16
AAPL;35;16
AAPL;35;16
AAPL;35;16
AAPL;35;16
AAPL;35;16
AAPL;35;16
AAPL;35;16
AAPL;35;16
AAPL;35;16
AAPL;35;16
AAPL;35;16
AAPL;35;16
AAPL;35;16
AAPL;35;16
AAPL;35;16
